"YEAR","NB_OF_FLIGHT","DEP_ISO_COUNTRY_CODE","DES_ISO_COUNTRY_CODE"
"2001",3050,"XF","FR"
"2001",19982,"US","DE"
"2001",64416,"GB","IE"
"2001",7696,"CY","GB"
"2001",256,"SY","IT"
"2001",5545,"IT","EG"
"2001",463888,"ES","ES"
"2001",1867,"DK","LT"
"2001",666,"IS","DE"
"2001",615,"HK","NL"
"2001",4951,"TR","FR"
"2001",27942,"CH","CH"
"2001",17225,"IT","CH"
"2001",35590,"FR","CH"
"2001",1500,"HU","NL"
"2001",75715,"GB","FR"
"2001",16839,"IT","BE"
"2001",19307,"BE","FR"
"2001",4,"NO","BB"
"2001",6016,"AT","NL"
"2001",60213,"NL","GB"
"2001",729,"AZ","TR"
"2001",130,"SY","LY"
"2001",289,"AZ","GB"
"2001",26609,"AT","AT"
"2001",12089,"NL","IT"
"2001",51756,"DK","DK"
"2001",4464,"DK","CH"
"2001",477,"CY","IT"
"2001",1163,"AT","BG"
"2001",1382,"DE","DO"
"2001",1841,"JP","DE"
"2001",252,"DE","VE"
"2001",13986,"PL","DE"
"2001",332,"IT","DO"
"2001",199,"RU","CA"
"2001",2694,"RU","GB"
"2001",3042,"CH","TR"
"2001",7463,"IT","AT"
"2001",552,"FR","ML"
"2001",4835,"IE","US"
"2001",2010,"FR","AE"
"2001",3436,"PT","CH"
"2001",10882,"FR","MA"
"2001",743,"CH","IN"
"2001",3599,"CZ","GB"
"2001",1089,"PL","US"
"2001",3004,"DE","AE"
"2001",1957,"IT","MA"
"2001",95,"UG","GB"
"2001",1523,"TR","SA"
"2001",1495,"BE","NO"
"2001",176,"MT","GR"
"2001",5318,"TR","NL"
"2001",1629,"GB","SA"
"2001",1777,"EE","SE"
"2001",477,"PT","SE"
"2001",289,"FR","MR"
"2001",1006,"TN","ES"
"2001",2218,"PL","IT"
"2001",1127,"ES","IL"
"2001",992,"TR","ES"
"2001",1630,"ES","DZ"
"2001",2035,"MT","IT"
"2001",9119,"PT","DE"
"2001",32,"MA","CZ"
"2001",790,"RU","MD"
"2001",665,"MY","NL"
"2001",275,"EG","TN"
"2001",1421,"IT","HU"
"2001",1139,"CH","FI"
"2001",992,"HR","BA"
"2001",703,"ZA","CH"
"2001",112,"FR","YE"
"2001",269,"FR","KE"
"2001",634,"KE","GB"
"2001",380,"ZW","GB"
"2001",500,"TR","JO"
"2001",150,"FR","PK"
"2001",429,"TR","SI"
"2001",1026,"GB","MY"
"2001",23,"CU","RU"
"2001",146,"AE","MA"
"2001",128,"PK","TR"
"2001",415,"GB","TJ"
"2001",1401,"EG","NL"
"2001",640,"SJ","NO"
"2001",445,"IL","PL"
"2001",1876,"FI","ES"
"2001",165,"IR","GB"
"2001",441,"MV","IT"
"2001",1238,"EG","CH"
"2001",504,"PT","CV"
"2001",3869,"GB","MT"
"2001",1392,"DK","IE"
"2001",303,"PK","DE"
"2001",445,"SE","PT"
"2001",637,"CU","DE"
"2001",1545,"SE","PL"
"2001",3593,"GB","CZ"
"2001",146,"FR","MK"
"2001",499,"SA","BE"
"2001",211,"ES","CA"
"2001",151,"NG","LB"
"2001",1956,"DK","AT"
"2001",493,"MT","CH"
"2001",111,"CH","GQ"
"2001",393,"BE","IN"
"2001",247,"NO","LT"
"2001",416,"AT","CY"
"2001",25,"IE","DO"
"2001",452,"NL","TN"
"2001",920,"ES","DO"
"2001",899,"AT","US"
"2001",472,"TN","CZ"
"2001",1426,"DE","SG"
"2001",4723,"PL","DK"
"2001",312,"NO","CY"
"2001",290,"IT","VE"
"2001",432,"HU","AL"
"2001",746,"FI","GR"
"2001",1006,"MK","CH"
"2001",1557,"FR","BR"
"2001",1285,"UA","PL"
"2001",616,"TR","CZ"
"2001",359,"IE","AT"
"2001",929,"HR","CH"
"2001",345,"NL","GH"
"2001",1110,"TN","AT"
"2001",444,"AL","CH"
"2001",63,"IE","MA"
"2001",776,"BA","AT"
"2001",9,"FI","MK"
"2001",146,"CY","MD"
"2001",523,"CA","PT"
"2001",250,"PT","VE"
"2001",217,"IS","ES"
"2001",726,"TH","FR"
"2001",327,"LT","RU"
"2001",829,"HU","MD"
"2001",362,"CZ","IE"
"2001",448,"NL","MT"
"2001",1503,"NL","HU"
"2001",1503,"CZ","DK"
"2001",398,"IS","BE"
"2001",160,"GR","SY"
"2001",183,"CH","IR"
"2001",649,"DK","TH"
"2001",496,"BE","SA"
"2001",451,"EG","US"
"2001",92,"DO","PT"
"2001",192,"CY","BG"
"2001",1793,"MT","DE"
"2001",602,"CY","SE"
"2001",166,"SY","TN"
"2001",95,"AZ","IL"
"2001",735,"CS","AL"
"2001",77,"SE","SI"
"2001",291,"AT","MT"
"2001",22,"CY","HR"
"2001",1150,"RU","US"
"2001",475,"BG","RO"
"2001",135,"BE","GN"
"2001",404,"BY","PL"
"2001",408,"BE","DZ"
"2001",41,"IT","BS"
"2001",34,"SE","BA"
"2001",422,"NL","VE"
"2001",34,"BS","FR"
"2001",426,"BG","UA"
"2001",180,"ES","RO"
"2001",59,"MK","DK"
"2001",392,"SI","BA"
"2001",644,"UA","FR"
"2001",308,"FR","DO"
"2001",2053,"SE","IT"
"2001",432,"AL","HU"
"2001",1126,"FI","AT"
"2001",2102,"DE","SI"
"2001",46,"FR","GI"
"2001",155,"DK","UA"
"2001",987,"NL","IN"
"2001",84,"LB","IR"
"2001",279,"SA","US"
"2001",130,"US","RO"
"2001",294,"SA","MA"
"2001",255,"EG","CZ"
"2001",11,"CN","HU"
"2001",364,"AT","IE"
"2001",1895,"HU","AT"
"2001",651,"DE","BY"
"2001",153,"IT","UZ"
"2001",19,"FI","MA"
"2001",808,"CH","CA"
"2001",698,"CS","GB"
"2001",96,"IL","MD"
"2001",1940,"IT","IE"
"2001",157,"BE","JP"
"2001",320,"SY","IR"
"2001",202,"AL","SI"
"2001",89,"PT","CU"
"2001",108,"MU","CH"
"2001",124,"MA","ML"
"2001",333,"GB","LK"
"2001",68,"JM","DE"
"2001",16,"PR","DE"
"2001",300,"US","NO"
"2001",416,"TJ","TR"
"2001",101,"CU","NL"
"2001",181,"LT","FR"
"2001",639,"CY","NL"
"2001",137,"RU","LB"
"2001",141,"RO","RU"
"2001",88,"GR","AM"
"2001",506,"NO","IS"
"2001",493,"CZ","UA"
"2001",310,"EE","GB"
"2001",4,"DE","GI"
"2001",118,"CH","MU"
"2001",311,"GB","EE"
"2001",267,"NA","DE"
"2001",8,"GD","PT"
"2001",109,"UZ","NL"
"2001",398,"FR","UZ"
"2001",195,"IE","TN"
"2001",25,"IE","CS"
"2001",417,"TR","LY"
"2001",523,"IT","FI"
"2001",2,"DE","AN"
"2001",224,"NL","KZ"
"2001",221,"VE","PT"
"2001",150,"FR","NE"
"2001",11,"KE","HU"
"2001",522,"ES","HU"
"2001",305,"CH","LY"
"2001",285,"VE","IT"
"2001",61,"IL","KZ"
"2001",189,"BG","AL"
"2001",50,"BR","LU"
"2001",278,"MA","MR"
"2001",140,"MU","IT"
"2001",126,"IT","SC"
"2001",66,"RO","CN"
"2001",109,"AE","US"
"2001",53,"GH","LU"
"2001",2,"ES","IR"
"2001",56,"RU","MA"
"2001",135,"IR","LB"
"2001",72,"IR","CY"
"2001",473,"IL","BG"
"2001",37,"PK","LU"
"2001",52,"GB","VI"
"2001",211,"LU","RU"
"2001",107,"CZ","SY"
"2001",17,"UA","LT"
"2001",59,"LU","GH"
"2001",190,"MA","EG"
"2001",32,"GB","KN"
"2001",72,"IS","CH"
"2001",61,"JO","DZ"
"2001",9,"BN","GB"
"2001",419,"CS","BA"
"2001",167,"PR","ES"
"2001",98,"EG","CS"
"2001",392,"PL","TN"
"2001",14,"UA","AM"
"2001",233,"LU","BR"
"2001",138,"PR","NL"
"2001",69,"CU","PT"
"2001",94,"UA","US"
"2001",18,"BH","DK"
"2001",198,"AL","BG"
"2001",399,"GB","ZW"
"2001",166,"IT","KR"
"2001",56,"GR","PK"
"2001",2,"US","ZA"
"2001",163,"UA","DK"
"2001",46,"SY","BG"
"2001",43,"GM","NL"
"2001",92,"NO","MT"
"2001",6,"BB","NO"
"2001",91,"MA","AE"
"2001",166,"ET","DE"
"2001",36,"RO","UA"
"2001",176,"AU","TR"
"2001",138,"SE","BY"
"2001",6,"BG","IR"
"2001",158,"CI","BE"
"2001",84,"CN","BE"
"2001",24,"CY","US"
"2001",20,"IE","RO"
"2001",15,"AT","MX"
"2001",12,"CU","NO"
"2001",14,"IN","TR"
"2001",54,"GE","GR"
"2001",2,"DZ","BY"
"2001",45,"CY","KW"
"2001",6,"GH","CH"
"2001",4,"GB","GD"
"2001",179,"LB","CZ"
"2001",43,"NL","GM"
"2001",289,"FI","TR"
"2001",59,"GB","OM"
"2001",1,"UA","DJ"
"2001",5,"DK","BR"
"2001",67,"LY","CS"
"2001",37,"SE","CA"
"2001",2,"RE","IT"
"2001",9,"NO","IL"
"2001",20,"LU","IL"
"2001",12,"SN","US"
"2001",13,"MA","GI"
"2001",160,"SK","TN"
"2001",87,"AM","GR"
"2001",82,"ES","SA"
"2001",91,"CS","EG"
"2001",98,"IL","LU"
"2001",119,"DE","KG"
"2001",26,"SC","CH"
"2001",6,"CH","KZ"
"2001",64,"PT","CZ"
"2001",16,"SE","SA"
"2001",14,"GA","GB"
"2001",6,"JO","MA"
"2001",33,"LV","CH"
"2001",8,"IE","BA"
"2001",178,"CA","AT"
"2001",75,"GR","HR"
"2001",10,"FR","GH"
"2001",9,"DZ","UA"
"2001",1,"CS","ER"
"2001",4,"AL","BA"
"2001",127,"LT","TR"
"2001",27,"BY","CH"
"2001",33,"ES","LB"
"2001",25,"SY","MD"
"2001",64,"CY","SK"
"2001",102,"FR","AZ"
"2001",2,"ES","CM"
"2001",17,"KN","GB"
"2001",3,"AE","TN"
"2001",2,"BM","IE"
"2001",24,"DZ","RU"
"2001",36,"LV","FR"
"2001",18,"ML","ES"
"2001",4,"AL","HR"
"2001",181,"GR","LU"
"2001",3,"IN","GR"
"2001",32,"UA","SE"
"2001",7,"ES","GN"
"2001",1,"GB","TM"
"2001",2,"RO","IN"
"2001",33,"DE","GH"
"2001",1,"TJ","EG"
"2001",1,"NO","IN"
"2001",2,"GI","TN"
"2001",2,"IQ","JO"
"2001",18,"BE","UZ"
"2001",3,"HU","AE"
"2001",4,"UG","IT"
"2001",2,"MU","NL"
"2001",4,"RO","AM"
"2001",2,"US","SK"
"2001",3,"SA","DK"
"2001",22,"GB","SK"
"2001",38,"US","GM"
"2001",4,"XF","PT"
"2001",2,"TH","PL"
"2001",6,"SY","LB"
"2001",1,"DZ","HR"
"2001",4,"TG","DE"
"2001",13,"IL","PT"
"2001",25,"AT","IS"
"2001",5,"BG","SA"
"2001",7,"OM","NL"
"2001",41,"RO","NO"
"2001",17,"PT","BS"
"2001",3,"HU","MA"
"2001",14,"QA","TR"
"2001",5,"AZ","GR"
"2001",2,"IR","EG"
"2001",2,"GB","BJ"
"2001",1,"IQ","IT"
"2001",1,"ES","MV"
"2001",3,"ES","UG"
"2001",14,"MD","KZ"
"2001",2,"LB","UG"
"2001",1,"MT","ZW"
"2001",3,"PT","LY"
"2001",137,"FR","TW"
"2001",2,"GH","MT"
"2001",13,"AM","BG"
"2001",11,"AE","ES"
"2001",3,"LU","KE"
"2001",6,"OM","ES"
"2001",1,"AW","PT"
"2001",1,"DE","BB"
"2001",7,"KE","TR"
"2001",3,"BR","MA"
"2001",115,"BG","FI"
"2001",10,"CD","IT"
"2001",1,"SC","GR"
"2001",7,"BG","BA"
"2001",2,"AZ","SK"
"2001",6,"PT","GM"
"2001",47,"GE","IL"
"2001",35,"AL","GB"
"2001",6,"MK","IL"
"2001",6,"CH","TJ"
"2001",12,"SI","BG"
"2001",5,"BJ","FR"
"2001",6,"NO","UA"
"2001",1,"GD","SE"
"2001",1,"KZ","SA"
"2001",2,"LU","BG"
"2001",5,"SY","CH"
"2001",1,"LB","CD"
"2001",3,"TJ","SY"
"2001",28,"HR","SE"
"2001",3,"AT","ML"
"2001",4,"GL","FR"
"2001",8,"FI","AL"
"2001",3,"MD","AZ"
"2001",1,"LY","JO"
"2001",3,"FO","LU"
"2001",28,"PK","IT"
"2001",2,"SK","LV"
"2001",6,"MT","ML"
"2001",34,"ES","BY"
"2001",22,"MX","PT"
"2001",3,"LY","LB"
"2001",1,"TR","DJ"
"2001",24,"SY","PL"
"2001",2,"US","QA"
"2001",6,"CY","GE"
"2001",1,"TC","PT"
"2001",1,"IQ","DZ"
"2001",12,"GB","BA"
"2001",6,"GM","MA"
"2001",15,"GR","EE"
"2001",3,"BH","MT"
"2001",1,"BG","ER"
"2001",1,"RU","YE"
"2001",7,"NO","CA"
"2001",34,"HU","JP"
"2001",2,"NG","AT"
"2001",42,"NO","RO"
"2001",3,"MT","GI"
"2001",5,"DE","GA"
"2001",6,"CS","PT"
"2001",1,"PL","BA"
"2001",1,"GB","AW"
"2001",2,"TR","GH"
"2001",58,"CN","SE"
"2001",1,"ES","TH"
"2001",1,"AU","GB"
"2001",5,"BA","BE"
"2001",2,"MD","LV"
"2001",6,"IL","GI"
"2001",11,"BF","ES"
"2001",2,"LV","TN"
"2001",2,"GR","IQ"
"2001",1,"TH","ES"
"2001",22,"AE","NO"
"2001",1,"MA","OM"
"2001",1,"FR","LR"
"2001",1,"JM","FR"
"2001",1,"HK","LU"
"2001",1,"EG","LY"
"2001",2,"IT","CD"
"2001",24,"IE","SI"
"2001",1,"PT","BJ"
"2001",61,"MV","GB"
"2001",1,"CH","FO"
"2001",1,"VN","GB"
"2001",1,"LT","TN"
"2001",1,"SA","IS"
"2001",1,"US","SY"
"2001",1,"EE","CS"
"2001",4,"SY","SE"
"2001",4,"EE","BE"
"2001",21,"LY","PK"
"2001",18,"YE","BE"
"2001",2,"AT","OM"
"2001",1,"ES","LR"
"2001",2,"TJ","RO"
"2001",8,"PT","HR"
"2001",5,"IE","LV"
"2001",1,"ES","YE"
"2001",1,"FR","ZM"
"2001",3,"XF","GB"
"2001",3,"BY","DK"
"2001",1,"GL","FI"
"2001",1,"EG","CN"
"2001",3,"GB","TZ"
"2001",12,"BG","KW"
"2001",7,"IT","OM"
"2001",1,"HR","KG"
"2001",1,"TH","RO"
"2001",1,"DE","BN"
"2001",2,"ES","QA"
"2001",1,"GE","MD"
"2001",2,"LV","LU"
"2001",2,"LY","BY"
"2001",6,"GE","SY"
"2001",2,"MD","BE"
"2001",1,"FR","VI"
"2001",1,"ES","PY"
"2001",2,"AZ","CZ"
"2001",1,"MT","KW"
"2001",1,"SI","IS"
"2001",1,"TN","AZ"
"2001",1,"AT","GH"
"2001",1,"FO","FR"
"2001",1,"HU","CI"
"2001",4,"MA","BF"
"2001",1,"SA","GI"
"2001",1,"CV","CA"
"2001",2,"ST","LU"
"2001",7,"EE","TJ"
"2001",1,"SE","SL"
"2001",4,"TJ","CZ"
"2001",1,"UA","GA"
"2001",1,"IS","EE"
"2001",1,"EE","PT"
"2001",4,"KZ","BG"
"2001",1,"ES","LC"
"2001",1,"TC","IT"
"2001",1,"BJ","LB"
"2001",1,"BH","IE"
"2001",1,"TJ","CS"
"2001",1,"TM","CH"
"2001",1,"LU","TM"
"2001",1,"LV","MT"
"2001",1,"SI","MA"
"2001",1,"LV","SK"
"2001",12,"EE","EG"
"2001",1,"TM","DE"
"2001",1,"CH","NE"
"2001",2,"AO","CY"
"2001",1,"BH","BG"
"2001",1,"IE","IR"
"2001",1,"TM","PL"
"2001",1,"SD","NL"
"2001",1,"PA","ES"
"2001",2,"BR","IE"
"2001",3,"BE","EE"
"2001",1,"BR","SE"
"2001",2,"BE","SY"
"2001",1,"IR","US"
"2001",1,"KG","IT"
"2001",1,"QA","HR"
"2001",2,"DK","ET"
"2001",1,"ES","PA"
"2001",2,"AO","DE"
"2001",1,"GF","BE"
"2001",1,"IR","BG"
"2001",1,"AL","IL"
"2001",2,"TW","DE"
"2001",1,"SA","BA"
"2001",1,"BM","CV"
"2001",1,"HU","KW"
"2001",1,"FR","GM"
"2001",1,"NL","TD"
"2001",1,"IT","AG"
"2001",1,"SK","CD"
"2002",448,"TR","DZ"
"2002",58237,"GB","NL"
"2002",10719,"US","NL"
"2002",375,"US","FI"
"2002",1990,"GB","IS"
"2002",3673,"NO","ES"
"2002",5631,"AT","NL"
"2002",18884,"DK","NO"
"2002",14885,"ES","NL"
"2002",21281,"IE","IE"
"2002",17383,"FI","SE"
"2002",24423,"NL","NL"
"2002",1570,"TH","GB"
"2002",43705,"FR","ES"
"2002",42651,"CH","DE"
"2002",87,"KR","TR"
"2002",6957,"TR","GB"
"2002",3813,"GB","MT"
"2002",1109,"MA","NL"
"2002",12400,"GB","SE"
"2002",617,"DE","CU"
"2002",14862,"NL","ES"
"2002",62817,"GB","IE"
"2002",8940,"GR","IT"
"2002",3431,"PT","CH"
"2002",35477,"GB","IT"
"2002",1306,"CH","IL"
"2002",2852,"SK","CZ"
"2002",4756,"DK","NL"
"2002",98,"GR","LY"
"2002",731,"NL","IN"
"2002",229,"AT","IN"
"2002",12339,"DE","PL"
"2002",14257,"DK","GB"
"2002",2340,"TR","IT"
"2002",1234,"LV","SE"
"2002",14253,"GB","PT"
"2002",775,"TR","US"
"2002",735,"ES","CO"
"2002",14562,"FR","BE"
"2002",1427,"CY","RU"
"2002",3734,"LU","GB"
"2002",3071,"SE","CH"
"2002",674,"CH","CA"
"2002",3457,"RO","IT"
"2002",138,"GN","FR"
"2002",447,"TN","TR"
"2002",3297,"CZ","FR"
"2002",12392,"PL","DE"
"2002",467,"PT","SE"
"2002",1094,"DE","HK"
"2002",16078,"BE","IT"
"2002",2054,"IE","IT"
"2002",3753,"DK","CH"
"2002",1814,"RU","CZ"
"2002",4610,"SE","BE"
"2002",263,"CH","LB"
"2002",1124,"HR","GB"
"2002",656,"LT","SE"
"2002",1144,"LV","FI"
"2002",1648,"GB","IL"
"2002",1511,"PL","SE"
"2002",318,"MY","DE"
"2002",177,"MY","CH"
"2002",7128,"CH","NL"
"2002",1214,"CZ","DK"
"2002",1159,"FI","LV"
"2002",639,"IL","BE"
"2002",355,"HK","CH"
"2002",885,"SG","NL"
"2002",1828,"FI","BE"
"2002",2671,"GB","ZA"
"2002",2425,"ES","LU"
"2002",884,"FR","TH"
"2002",290,"HU","TN"
"2002",4500,"IT","TN"
"2002",1849,"IL","GB"
"2002",960,"FR","IN"
"2002",3201,"CH","GR"
"2002",4777,"DE","LU"
"2002",151,"MT","GR"
"2002",931,"NG","GB"
"2002",822,"US","TR"
"2002",436,"AE","CY"
"2002",257,"MA","EG"
"2002",656,"IL","RO"
"2002",1173,"GR","PL"
"2002",4924,"BE","DK"
"2002",43,"PK","DE"
"2002",1902,"CZ","ES"
"2002",9580,"SE","NO"
"2002",912,"HK","DE"
"2002",1518,"PL","UA"
"2002",11279,"AT","CH"
"2002",711,"HU","BE"
"2002",21,"LV","LT"
"2002",1205,"TR","GR"
"2002",1910,"CZ","NL"
"2002",870,"TR","ES"
"2002",883,"RU","HU"
"2002",1066,"RU","US"
"2002",449,"DK","GL"
"2002",745,"KW","GB"
"2002",1767,"DK","LT"
"2002",649,"FR","BG"
"2002",1349,"AT","CS"
"2002",2550,"DK","GR"
"2002",1800,"DE","MT"
"2002",246,"DE","NG"
"2002",1055,"BG","RU"
"2002",1486,"CH","TN"
"2002",645,"FR","HR"
"2002",3985,"PL","DK"
"2002",1397,"CS","IT"
"2002",562,"HU","UA"
"2002",605,"PL","LV"
"2002",91,"IT","MY"
"2002",435,"FR","IS"
"2002",64,"MA","MT"
"2002",211,"NG","ES"
"2002",682,"FR","CS"
"2002",699,"UA","FR"
"2002",227,"NL","KZ"
"2002",1274,"GR","RU"
"2002",1537,"EG","RU"
"2002",1899,"FR","FI"
"2002",749,"PL","FI"
"2002",243,"FI","CN"
"2002",1110,"MT","LY"
"2002",436,"AL","GR"
"2002",820,"TR","AE"
"2002",148,"ZA","GR"
"2002",908,"BR","IT"
"2002",170,"AE","MT"
"2002",25,"BB","PT"
"2002",372,"CH","BR"
"2002",408,"GH","NL"
"2002",585,"PT","CV"
"2002",516,"GH","GB"
"2002",206,"KW","IT"
"2002",662,"CV","PT"
"2002",1305,"RU","GR"
"2002",15,"ES","BA"
"2002",306,"CS","CZ"
"2002",755,"HU","FI"
"2002",611,"CZ","FI"
"2002",180,"GB","VE"
"2002",122,"FR","GE"
"2002",132,"IT","MD"
"2002",2389,"LU","ES"
"2002",675,"CZ","BG"
"2002",164,"CZ","CA"
"2002",372,"ES","PE"
"2002",174,"NL","ET"
"2002",4870,"CZ","CZ"
"2002",427,"BG","PL"
"2002",704,"IT","BG"
"2002",1524,"DK","TR"
"2002",609,"DE","BY"
"2002",175,"CY","MD"
"2002",352,"MA","SN"
"2002",928,"KE","GB"
"2002",566,"GB","QA"
"2002",143,"AT","LB"
"2002",27,"GH","DE"
"2002",539,"EG","UA"
"2002",9,"MX","SE"
"2002",107,"IR","FR"
"2002",646,"MD","RO"
"2002",495,"CH","AL"
"2002",30,"SY","BG"
"2002",549,"IT","CU"
"2002",13,"UA","SI"
"2002",600,"TR","CS"
"2002",183,"KG","DE"
"2002",802,"SI","CS"
"2002",672,"EG","SY"
"2002",594,"UZ","GB"
"2002",103,"LB","DZ"
"2002",304,"DE","LY"
"2002",440,"AT","TH"
"2002",46,"IT","GH"
"2002",33,"FR","BY"
"2002",63,"AZ","SY"
"2002",204,"PL","CY"
"2002",23,"DK","TJ"
"2002",82,"IS","IE"
"2002",772,"ES","TN"
"2002",185,"MK","TR"
"2002",310,"GB","EE"
"2002",458,"JP","AT"
"2002",6,"KZ","AT"
"2002",88,"IS","FO"
"2002",406,"NL","VE"
"2002",2,"FR","BB"
"2002",396,"JO","FR"
"2002",286,"NL","IS"
"2002",126,"LU","HK"
"2002",30,"IE","BG"
"2002",400,"RU","EE"
"2002",45,"CU","IE"
"2002",22,"IT","LV"
"2002",5,"OM","AT"
"2002",23,"JO","RO"
"2002",77,"BH","BE"
"2002",155,"IE","RU"
"2002",276,"LU","TN"
"2002",492,"AL","TR"
"2002",426,"FR","AN"
"2002",852,"MT","FR"
"2002",411,"BE","IS"
"2002",586,"CS","GR"
"2002",36,"BE","LB"
"2002",236,"SE","TH"
"2002",405,"TR","TJ"
"2002",13,"FR","TM"
"2002",153,"DE","PK"
"2002",29,"BB","DE"
"2002",77,"MX","CH"
"2002",552,"US","LU"
"2002",6,"CL","FR"
"2002",123,"GE","CZ"
"2002",170,"IT","UZ"
"2002",338,"AT","BY"
"2002",211,"PT","FI"
"2002",219,"ES","GQ"
"2002",309,"BE","LU"
"2002",267,"AL","BG"
"2002",27,"AZ","BG"
"2002",320,"EE","PL"
"2002",168,"CH","IR"
"2002",548,"ES","CL"
"2002",692,"SA","CH"
"2002",59,"SY","RO"
"2002",50,"SY","LU"
"2002",22,"DK","KR"
"2002",314,"FR","BF"
"2002",12,"OM","HU"
"2002",155,"IL","HK"
"2002",126,"BB","LU"
"2002",75,"IE","LU"
"2002",181,"PR","GB"
"2002",8,"MX","NO"
"2002",16,"BE","AZ"
"2002",49,"ES","HR"
"2002",261,"BG","AL"
"2002",113,"CH","LK"
"2002",105,"FR","LK"
"2002",363,"LT","AT"
"2002",103,"DO","CH"
"2002",578,"KR","FR"
"2002",231,"IS","ES"
"2002",53,"CY","KW"
"2002",33,"PT","BM"
"2002",1,"GR","NE"
"2002",58,"KW","US"
"2002",130,"TR","LU"
"2002",112,"US","UA"
"2002",139,"RU","RO"
"2002",95,"PL","PT"
"2002",109,"DZ","LB"
"2002",2,"IS","EG"
"2002",177,"FR","AZ"
"2002",28,"PT","MX"
"2002",1,"TR","SG"
"2002",4,"FR","TZ"
"2002",9,"CH","QA"
"2002",40,"MX","PT"
"2002",25,"OM","CZ"
"2002",6,"IT","GI"
"2002",134,"HU","HU"
"2002",109,"FR","YE"
"2002",1,"ET","DK"
"2002",42,"LB","BY"
"2002",95,"US","GH"
"2002",145,"CA","MA"
"2002",305,"MT","CH"
"2002",76,"BE","RW"
"2002",5,"BG","BA"
"2002",4,"OM","LU"
"2002",95,"EG","CS"
"2002",9,"UA","MK"
"2002",14,"BA","ES"
"2002",17,"LU","IE"
"2002",31,"BG","EG"
"2002",5,"BE","XF"
"2002",7,"BM","IE"
"2002",90,"LB","TN"
"2002",4,"SE","DZ"
"2002",69,"RO","DK"
"2002",14,"IL","KR"
"2002",17,"CH","OM"
"2002",28,"IT","TJ"
"2002",18,"CV","MA"
"2002",63,"DZ","JO"
"2002",13,"DZ","QA"
"2002",2,"QA","AT"
"2002",59,"GH","LU"
"2002",7,"PT","NG"
"2002",101,"KE","ES"
"2002",45,"RO","UA"
"2002",59,"NL","PK"
"2002",4,"SL","ES"
"2002",745,"GR","FI"
"2002",4,"RU","SD"
"2002",9,"SE","MX"
"2002",5,"AN","GB"
"2002",67,"HU","MT"
"2002",16,"LU","FI"
"2002",3,"MT","MK"
"2002",67,"CV","NL"
"2002",5,"MK","NO"
"2002",2,"PT","VG"
"2002",163,"MT","IE"
"2002",22,"SI","HU"
"2002",28,"BY","CH"
"2002",223,"DK","CY"
"2002",12,"BM","IT"
"2002",76,"IL","LU"
"2002",52,"IE","NO"
"2002",141,"TN","SY"
"2002",219,"CY","DK"
"2002",1,"FR","PM"
"2002",2,"TC","PT"
"2002",46,"IL","IL"
"2002",5,"UA","PT"
"2002",32,"BB","IT"
"2002",9,"LY","DK"
"2002",2,"SI","LT"
"2002",3,"CN","ES"
"2002",6,"CY","QA"
"2002",6,"KZ","PL"
"2002",19,"FR","EE"
"2002",51,"DZ","RU"
"2002",9,"LT","SK"
"2002",24,"LU","HU"
"2002",42,"PT","EG"
"2002",25,"CM","CH"
"2002",6,"FR","GH"
"2002",12,"CH","BH"
"2002",12,"HR","MT"
"2002",17,"ML","ES"
"2002",1,"MA","CG"
"2002",9,"BM","CH"
"2002",5,"PT","AE"
"2002",3,"XF","BE"
"2002",1,"DK","KZ"
"2002",8,"DO","DK"
"2002",35,"SA","AT"
"2002",1,"SI","CA"
"2002",54,"MD","MD"
"2002",5,"SK","NO"
"2002",1,"OM","SK"
"2002",1,"BE","BF"
"2002",24,"LU","CZ"
"2002",3,"LC","CH"
"2002",5,"US","QA"
"2002",3,"QA","IE"
"2002",195,"LU","GR"
"2002",7,"DZ","US"
"2002",1,"GQ","PT"
"2002",5,"CI","PT"
"2002",2,"CM","DE"
"2002",2,"US","MT"
"2002",6,"IE","GL"
"2002",1,"SE","BD"
"2002",2,"BY","IR"
"2002",2,"MK","IE"
"2002",72,"DK","TN"
"2002",35,"BG","HR"
"2002",1,"MX","GR"
"2002",10,"GB","SN"
"2002",4,"MD","SE"
"2002",13,"MA","TR"
"2002",11,"QA","TR"
"2002",212,"AT","PT"
"2002",156,"MT","ES"
"2002",2,"PT","CY"
"2002",5,"EG","AZ"
"2002",3,"BE","GF"
"2002",1,"US","SI"
"2002",1,"LU","AM"
"2002",1,"IE","GH"
"2002",2,"SY","SD"
"2002",2,"TN","BG"
"2002",1,"KZ","MK"
"2002",2,"AT","OM"
"2002",1,"MD","MT"
"2002",28,"ES","CY"
"2002",1,"PT","GQ"
"2002",5,"AM","RO"
"2002",5,"DK","SY"
"2002",82,"CY","SK"
"2002",1,"MD","LT"
"2002",17,"TJ","BG"
"2002",4,"PT","VI"
"2002",4,"OM","US"
"2002",312,"SK","GR"
"2002",13,"ES","BF"
"2002",1,"NL","SD"
"2002",150,"LV","TR"
"2002",4,"NE","DE"
"2002",8,"LB","MT"
"2002",4,"BY","SK"
"2002",4,"SE","LY"
"2002",2,"MD","IS"
"2002",179,"SI","GR"
"2002",1,"KW","NO"
"2002",1,"SK","BR"
"2002",9,"GR","KZ"
"2002",41,"AM","BE"
"2002",3,"GR","ER"
